Date,ALLIANCE,BIOPHARM,CAAR,SAIDAL,EGH,NCA,ROUIBA,DAHLI
2025-11-08 22:34:58.646077,365.80932725887226,1143.9009901397153,2584.1074821007605,618.1359076827513,2357.7287095383344,333.05722848580126,211.4187601662854,100.71919842984278
2025-11-09 22:34:58.646077,366.96269426817355,1133.1940554888643,2629.0679119522156,634.5961383281465,2245.9917852869958,335.1190394125445,210.51371398002036,99.20466934692895
2025-11-10 22:34:58.646077,371.100932094359,1120.4033597349323,2551.353363802957,634.1589784724347,2345.2561109923413,331.2230700691296,206.48961446956235,97.42579106017064
2025-11-11 22:34:58.646077,372.12907621399296,1140.0015022936038,2527.210562451619,645.1537208178282,2442.1216158425023,337.2701309248947,202.77458387105708,95.89217666533506
2025-11-12 22:34:58.646077,371.55796070187273,1148.7114668515953,2544.963876809149,645.8040095772757,2396.04639781828,336.3428823764142,201.80480720049127,96.15791944310972
2025-11-13 22:34:58.646077,369.9541101676188,1133.366758633673,2539.017455122844,646.4781666350463,2424.257702094592,331.9020084342195,203.47616291798468,96.65671463307841
2025-11-14 22:34:58.646077,361.8233216800077,1154.3249739107307,2550.579507078995,661.8366099518047,2459.9449708492775,335.2400057408566,207.60649742399795,95.13805331987375
2025-11-15 22:34:58.646077,357.9888400057414,1161.9966066260595,2532.348418151903,653.4967285971181,2478.9362699303183,329.9524583384281,203.97962501086332,95.99908915368476
2025-11-16 22:34:58.646077,355.58688468457905,1181.4684654042874,2535.23295912974,655.263142947726,2437.7632341414155,330.25181128051327,210.71893813606155,95.54495485292782
2025-11-17 22:34:58.646077,361.2964840487962,1196.936932069825,2530.7503457278262,647.886922926012,2388.401695211513,330.3297038321669,209.50420262275182,95.69476266544196
2025-11-18 22:34:58.646077,363.23096454374513,1177.6903056343747,2566.4677990377627,641.0436784075376,2386.331853447726,336.91849980546834,209.44761962805353,97.24714284556083
2025-11-19 22:34:58.646077,353.69774909422745,1165.0847551783888,2574.5600006385057,636.2811706288247,2470.048838686015,339.9320903020705,206.0464715857517,98.12901817044029
2025-11-20 22:34:58.646077,355.4879052014332,1183.0805052954063,2585.247596357224,640.0055433862957,2510.0834017191123,339.9149287429888,195.09854553815083,97.87532458398061
2025-11-21 22:34:58.646077,353.5056213845427,1198.1143887889802,2572.728473876904,632.5375007554823,2481.924206876684,345.0543722342655,198.93203660969272,97.0128548331466
2025-11-22 22:34:58.646077,349.9868865236142,1198.2125959738335,2557.932005723761,652.5850830364254,2539.134945767206,353.8269434589863,202.19662387347913,94.93501856706104
2025-11-23 22:34:58.646077,353.268064099295,1201.623365242485,2544.9103457287933,638.1856740462387,2321.8960088961558,357.52110391944507,200.98562658871253,94.26178373176931
2025-11-24 22:34:58.646077,358.80200579310645,1232.929616759696,2557.2109808197674,635.3956595937213,2401.6832541407894,357.7307354023604,201.32203548212578,94.07219478102635
2025-11-25 22:34:58.646077,363.8859438146771,1218.9587638536086,2544.54814827255,628.6011981462003,2276.0958423306947,349.4267131742518,203.6474384260736,93.15294055288437
2025-11-26 22:34:58.646077,359.37802909588476,1232.906026184707,2553.6507559937577,651.5290793005395,2251.1197231519186,342.867258863504,196.687581767838,93.03998612241264
2025-11-27 22:34:58.646077,357.78304268862195,1228.5367884050788,2617.5043068907685,654.9260668386474,2175.279281683233,341.12067772809826,194.43764126602062,93.12079310226453
2025-11-28 22:34:58.646077,359.6324058734453,1223.802469473103,2645.128129278314,672.0170918042772,2090.572940039622,337.51461612047535,197.87409771289856,92.92071750797719
2025-11-29 22:34:58.646077,364.9668969711969,1251.3080872050757,2635.0441539023163,647.260647892119,2163.167674838618,336.5137221109753,192.45346199907132,92.32602251780645
2025-11-30 22:34:58.646077,362.41664933016716,1272.5907443046783,2673.290678995917,651.7761042891441,2132.599874466302,336.9914701873395,193.73486997901176,92.49096727047558
2025-12-01 22:34:58.646077,361.4798440964247,1293.9323363403723,2660.4671589715012,666.4676394761083,2154.5552385192855,340.339301696103,187.99163856324617,92.9089715487508
2025-12-02 22:34:58.646077,355.55337315641214,1328.3633273682235,2595.6648449865816,668.0385701704279,2151.3069936248785,340.0435543286704,189.95830549775832,91.90518387727646
2025-12-03 22:34:58.646077,349.2447543282845,1329.5855236910838,2564.524561095554,686.0335313990616,2181.879700961007,343.1573432171631,189.84734845603938,93.21109439365404
2025-12-04 22:34:58.646077,353.57115899756184,1348.3846124223674,2507.2087115896243,677.3674109041237,2186.6899967317254,343.69285379450093,183.1394910872843,93.12852042604898
2025-12-05 22:34:58.646077,360.83478361107143,1340.6916263218423,2496.883620427628,701.4367717929665,2102.3061398565205,331.6091635842346,187.86893398324338,93.155387653046
2025-12-06 22:34:58.646077,360.5171942182199,1350.0541144213341,2497.6851713814294,741.9604947873142,2164.9296447863067,326.1349472128208,184.8703551682254,93.82444308321072
2025-12-07 22:34:58.646077,366.0161606268692,1347.2151381582958,2548.181491286014,735.4527859899573,2132.6447038959986,325.41954541887867,181.6119128115101,94.05263926385723
2025-12-08 22:34:58.646077,368.074833300479,1350.502234374944,2558.4331528289895,727.4822700625106,2032.842355154896,318.46386359744895,182.44960181639638,94.95849468776971
2025-12-09 22:34:58.646077,364.5866630751122,1367.2527033452616,2551.962347463789,754.1333007107094,2006.5303519565166,322.03025032516655,187.09659713152328,95.24063932239896
2025-12-10 22:34:58.646077,366.6359806756621,1345.5620408752548,2577.6168854660145,784.1397396001875,2096.6693010484305,331.0321277523484,182.9527667272477,94.66687411527433
2025-12-11 22:34:58.646077,375.1678010447164,1402.543559755147,2509.481130651975,774.1250983835847,2149.9386488915243,338.426628525283,183.23761626257533,95.01856488981498
2025-12-12 22:34:58.646077,375.04122296023,1375.0251675465418,2516.8273222172047,766.2254068850043,2127.2362340631757,337.2617736552431,185.0029206791898,93.94131451783916
2025-12-13 22:34:58.646077,383.91831925742383,1342.3218821156838,2540.3606199300784,761.0575113426179,2104.734901130213,346.4464473017735,187.86090562034732,94.0526910639341
2025-12-14 22:34:58.646077,368.90858086260033,1374.0841944050467,2495.540948728679,735.7057245947442,2084.215732108379,347.5121215034813,188.6277001494671,94.03084263259909
2025-12-15 22:34:58.646077,373.53046587622003,1396.5274604037409,2530.0419234247142,719.0299989136595,2213.8590351040243,345.5425800549415,187.14233011160044,93.8445516823085
2025-12-16 22:34:58.646077,374.09289294867773,1414.6577333958526,2540.571848839731,701.195524552661,2239.004186752995,341.8655757854583,183.7724610076877,93.73331068612327
2025-12-17 22:34:58.646077,372.4898636560371,1433.142938941056,2528.165080625978,687.9464777996907,2267.6662377904886,340.1410504922521,184.15749471442942,91.97876460473174
2025-12-18 22:34:58.646077,373.07706101587854,1433.508482889919,2547.61522134456,687.5563280902652,2337.529641288575,337.9004792374126,179.85059265584908,91.48325208997362
2025-12-19 22:34:58.646077,362.0289308896944,1408.5008020746639,2617.288203117185,691.7884905258786,2354.041190441732,339.0721464468967,168.32761722651722,91.57733795014623
2025-12-20 22:34:58.646077,360.9084229953673,1411.3404680960366,2623.2618887844133,718.8114869601234,2335.5119098830173,340.1878062650012,169.97795432539868,91.73288791227561
2025-12-21 22:34:58.646077,362.9138787052082,1392.9320237920404,2631.3379862219326,701.086421592809,2321.521036360778,340.3425333279561,173.39222780915205,90.79934511593892
2025-12-22 22:34:58.646077,371.0316853823364,1420.7939998781192,2617.096314608411,718.5491242203268,2316.302169358352,343.15542592607204,164.41319563316955,91.95767948103675
2025-12-23 22:34:58.646077,368.2214716308697,1417.3256319725376,2590.6685294320678,714.9206515423139,2313.4840007261328,350.6470692283712,160.79379113070974,91.17036095831841
2025-12-24 22:34:58.646077,363.8295453612738,1394.6343280658139,2616.7410947103886,714.2510620494661,2363.7534315558546,356.7805788000538,163.01618542921457,92.06333562347089
2025-12-25 22:34:58.646077,361.1640007146084,1386.367330683375,2590.120972086588,726.5151008423729,2367.2006741876653,347.38720141200736,170.42770005252683,92.46583133616771
2025-12-26 22:34:58.646077,366.1953878811299,1398.5100079091026,2592.60436672678,706.3411928047934,2418.9931366618953,331.55656501032195,170.5397497155804,91.8775384649329
2025-12-27 22:34:58.646077,368.0744340604788,1383.4417743370482,2578.003105776059,713.3058890691304,2412.893651749305,337.26522584336846,167.8424819989562,93.51783816700885
2025-12-28 22:34:58.646077,365.2231811394511,1361.383614365446,2593.0786438271757,716.4881643450245,2418.344512929664,329.10212018111764,167.20069905763214,92.41092659020171
2025-12-29 22:34:58.646077,368.1080832461331,1368.6993417077385,2603.720496645247,725.5239983487927,2273.132548643255,327.9022871636777,172.29150576223114,93.26956657148624
2025-12-30 22:34:58.646077,368.7177303220334,1376.0894030709308,2636.3984369223413,730.9866253164248,2335.393263266055,321.12715880381546,169.87749295940733,94.21213231937301
2025-12-31 22:34:58.646077,374.1488226040542,1362.8254651407194,2620.5267995250883,776.07571038933,2359.435329512073,310.8396422208147,166.92464429937448,93.5897479338692
2026-01-01 22:34:58.646077,370.28356729137886,1350.668017914222,2612.302278199564,763.9351703194088,2429.8415953515146,313.9935235305025,165.18522983221698,94.9023116730594
2026-01-02 22:34:58.646077,368.5377053772085,1357.6118005021383,2581.881588212698,754.0231696390447,2218.4753575311124,318.40977740633093,161.75379916244486,94.67450198161438
2026-01-03 22:34:58.646077,366.44381333305864,1318.9718785996067,2568.374425316029,742.5028167183028,2357.2437445907804,315.23294344667255,162.2226824947229,94.9572886875859
2026-01-04 22:34:58.646077,358.47266211877326,1282.5032617678996,2580.259850002507,732.4144844233418,2347.136616882965,300.65696263379346,168.05344038115697,95.21397897641349
2026-01-05 22:34:58.646077,360.1366220115973,1264.7163722556927,2603.956604000775,720.9634196630619,2424.9335972422305,297.821045878838,169.28153190321905,95.09561967744388
2026-01-06 22:34:58.646077,361.61888279421737,1259.9497282941943,2575.401657830701,742.6106442965411,2349.0400192627653,300.0405489132226,168.37557488633593,95.8761723911689
2026-01-07 22:34:58.646077,361.7189434079502,1268.4142612143378,2602.534212336078,769.205466860473,2391.9880280333964,292.17336323278397,167.32830441774996,96.64652662202911
2026-01-08 22:34:58.646077,360.5184680463084,1306.475725663946,2645.1315926422467,758.46069926697,2316.1561067609296,293.2545444980685,161.6073165936198,94.966295855681
2026-01-09 22:34:58.646077,352.9365623652939,1329.5391930986884,2658.519182489727,742.9055127263653,2272.582102524548,293.2910320246476,164.77941208647005,96.21447609928295
2026-01-10 22:34:58.646077,350.7802329648893,1325.9510718137783,2718.6590064396,751.8838147707938,2402.8486462683504,296.46656646915744,164.53019668251832,94.6245395904118
2026-01-11 22:34:58.646077,349.04712684226666,1326.109756124677,2693.6868446375006,741.7291906867671,2388.8629329474816,297.2232815580806,163.90982601688802,95.6110441362874
2026-01-12 22:34:58.646077,344.91644763134514,1300.183531577786,2653.72369331685,753.6883095675655,2404.206566588486,292.1362334824647,175.45700551186192,96.69785978635906
2026-01-13 22:34:58.646077,344.1509795000484,1300.3522138528717,2597.346280866585,757.7379337743797,2466.7208224767865,298.5452020244547,176.64529930813995,95.65258838333196
2026-01-14 22:34:58.646077,346.30562716805673,1293.495231956447,2644.234957036168,729.251834808795,2503.155415426138,297.8127117239531,173.7590205566542,95.26919914229317
2026-01-15 22:34:58.646077,356.1728401656042,1302.4906779536484,2665.2629390504553,757.6836355453901,2514.2007567943742,297.7854673074738,172.1639358376471,94.22533007966192
2026-01-16 22:34:58.646077,357.1767728650305,1281.5927114427911,2663.751692184077,791.928618744699,2541.4768935767256,292.9021360587141,176.5482291594204,94.0322425624697
2026-01-17 22:34:58.646077,358.6280734807308,1295.5453219458066,2672.9672701787104,780.0340747993805,2724.4695011537256,290.68220718462123,177.02348799397757,93.75199424144485
2026-01-18 22:34:58.646077,358.29932316518097,1335.9077491768753,2637.1338222692502,772.7075743317467,2719.487634547275,286.168944762442,171.4574950341897,94.49231673818497
2026-01-19 22:34:58.646077,348.0585666135568,1333.6698325489608,2714.794838847431,778.4616454203572,2735.6222769096385,285.392560093903,174.9591777238712,95.73990706049027
2026-01-20 22:34:58.646077,347.98975260461617,1345.0516835681283,2719.276026306069,785.2042284903661,2821.5745218134916,294.29987669302136,172.42241488366264,97.08570743450493
2026-01-21 22:34:58.646077,348.3737429929876,1364.2897961690214,2723.1176496171606,798.3670834476837,2914.8720785304604,287.15009057410373,179.5628669468151,96.54963119967424
2026-01-22 22:34:58.646077,361.315350860953,1354.0243211509467,2747.1061362186215,838.7286219414226,3018.38183614403,278.9249331824841,183.86538311684632,96.35728321530482
2026-01-23 22:34:58.646077,360.3450693888975,1360.7698667226898,2763.237447777224,835.269972921194,3075.9179489714893,286.42273269108887,182.09272193558897,94.7448036369934
2026-01-24 22:34:58.646077,362.0470548727339,1361.7929588467223,2770.9375081601675,818.8507109673529,2970.1366773716836,285.4581107108832,187.26094311532827,93.99075810528598
2026-01-25 22:34:58.646077,361.9309548738404,1365.1341477911742,2744.9303380969527,790.8599529178772,3115.385110825834,282.1344336368592,187.5779424156839,94.90702854563604
2026-01-26 22:34:58.646077,355.65862969337934,1344.7114738147143,2760.734604694226,776.6456284793844,3007.9343512365253,287.52835997058054,191.13461169333218,96.44982090001392
2026-01-27 22:34:58.646077,361.82658336220913,1346.0430118026454,2823.3599200063054,776.2354242012485,3034.9427861552495,284.50900174213047,193.2111214294599,95.26893860589439
2026-01-28 22:34:58.646077,365.97998908089517,1360.1225757049585,2869.2255164049498,811.2932794395443,2965.9637703830126,293.9740969567354,189.65220224806419,94.71403108844075
2026-01-29 22:34:58.646077,370.3957130288331,1400.2773006238506,2924.3669796151767,801.0383032166258,2959.960213637362,297.6789542204684,187.00501854349545,94.69849253469438
2026-01-30 22:34:58.646077,365.41729395036623,1427.8423425325186,2906.7196293897346,805.7601827341194,2988.8579272431325,295.18368856303374,191.2797920666026,94.97327077801775
2026-01-31 22:34:58.646077,373.1794569252249,1490.0443653844495,2872.4922562760617,805.6710878954246,3017.373773276668,306.7642015621216,189.90926139489986,94.21386116189201
2026-02-01 22:34:58.646077,365.4069625420669,1467.9217493196852,2868.443642054565,829.8491417584563,3055.26481444626,303.5422974576176,188.26079845379442,94.62280683168126
2026-02-02 22:34:58.646077,368.69666895595265,1494.2656788947986,2870.6486116630726,882.5224141233049,3202.868745795725,307.71834639134335,184.34258354647494,94.18390902229302
2026-02-03 22:34:58.646077,380.8846136807233,1500.492045067737,2908.628148884945,871.0745810710339,3246.126784105108,309.4991944526378,186.09737367825042,94.1797156995396
2026-02-04 22:34:58.646077,375.30158992044755,1566.9579287214533,2849.8460085440656,860.6774470115752,3222.025269626679,316.8749759786029,194.57886350656213,94.7036226227908
2026-02-05 22:34:58.646077,372.18866366410776,1542.41001954563,2902.4387876183055,883.402793194308,3314.892463650154,325.9081947821509,190.04795377261166,94.71917510721865
2026-02-06 22:34:58.646077,372.8194380229047,1517.2773168951837,2897.2257324540387,898.727435197049,3432.849977187905,326.22630552011987,190.18722624337332,94.31530590893831
2026-02-07 22:34:58.646077,370.078419254122,1499.847058256711,2882.674205180694,940.4892168880667,3306.0808883845248,321.9326709319222,196.1341625147454,94.22135861765038
2026-02-08 22:34:58.646077,361.54442886751093,1436.886606702838,2847.951666495056,954.5008176965354,3365.001868905192,324.72688508984703,195.82974060063162,94.14752397283412
2026-02-09 22:34:58.646077,361.9885661768,1422.4960430249926,2791.681039864299,946.2135530806407,3435.448796367348,320.8954726259349,197.81783928207355,93.808582502171
2026-02-10 22:34:58.646077,356.29283691739533,1401.6100269026817,2819.5365645101315,960.4695572964054,3404.4373261038836,332.6533941577188,193.2338742214139,93.57519044246179
2026-02-11 22:34:58.646077,358.89515934458296,1406.5267006983113,2822.2991904384617,987.3795990939793,3544.6021111216787,333.60399645891005,195.09331667075733,95.08048509580884
2026-02-12 22:34:58.646077,354.0172847706927,1416.843742149736,2778.893553121068,1007.9289971520677,3528.2910303931335,331.5437289263084,194.32910223626723,95.62331807641768
2026-02-13 22:34:58.646077,362.3186417722017,1470.7169822757478,2735.984809870722,1021.0137809875949,3541.2303095224606,332.7784791686616,198.5822006090867,95.35033232386309
2026-02-14 22:34:58.646077,358.13429646491306,1499.4084303504842,2725.2339863119714,1048.547324069421,3522.489570795157,324.8422870785284,203.80937922123832,96.02441569794226
2026-02-15 22:34:58.646077,356.4758042063349,1482.857850469655,2780.0881999258613,1079.5134323268414,3523.783632816936,319.2910401176665,215.46124298042403,95.713469924988
2026-02-16 22:34:58.646077,360.8970874316394,1456.9548544271693,2771.7059665131087,1117.1387662674476,3407.5401682056663,326.3178218280208,218.25188187643235,96.84587956915964
2026-02-17 22:34:58.646077,354.3060366467575,1472.0174123526267,2721.9878936096047,1135.5913819845125,3259.9884773878434,322.58993537161774,219.85985675526194,97.21354738940953
2026-02-18 22:34:58.646077,355.5857542729696,1433.8852956767923,2714.2331766544003,1131.1876131045674,3415.6045225376047,316.6399583133887,220.84404943001883,97.11895652353707
2026-02-19 22:34:58.646077,362.6288915571837,1487.1242742045692,2705.621775639289,1135.675987007656,3328.476411733432,319.82527699011615,219.17233540692183,97.56348642571561
2026-02-20 22:34:58.646077,353.9576193823097,1522.9473170115793,2618.3312750859714,1170.2717713380823,3229.1487825941094,326.77913397539385,220.8482683523214,96.04064123297002
2026-02-21 22:34:58.646077,355.00869932153813,1509.4181946584847,2616.8871648485174,1146.7219340005963,3020.2173558020413,331.13874655308575,219.45718242823503,94.96809059474784
2026-02-22 22:34:58.646077,356.46361085283513,1458.4561751936646,2609.896898268721,1157.6350948249246,2962.021233264498,337.2081417310341,220.31441323114794,93.8437396220969
2026-02-23 22:34:58.646077,360.71527463382176,1498.6766737717744,2631.9622099435255,1146.5988150206995,2844.154429293515,332.7494706089483,226.7447621283042,93.98726714171693
2026-02-24 22:34:58.646077,354.0946124580052,1495.9928482227097,2690.6219970014104,1147.7667641630817,2983.9743545706547,324.3666489572308,221.76908948093026,95.62500936926747
2026-02-25 22:34:58.646077,347.1519327903315,1533.7761316493352,2727.2649869957554,1184.7952081294068,3074.0740060573653,333.26208179854103,227.37481957247573,97.76825284405759
2026-02-26 22:34:58.646077,349.9392585265024,1485.6331179811534,2718.737744960663,1190.810978193545,3010.3038460056523,331.4597214440154,234.00882815382724,98.40184108347287
2026-02-27 22:34:58.646077,351.56814532338205,1468.5669068563273,2682.9093736886844,1192.550650270347,3213.4183006523162,330.0957665808562,233.44779021131131,98.90452145189141
2026-02-28 22:34:58.646077,352.95943855463975,1469.4552047872676,2766.0267582822057,1152.3659823354349,3307.7416543076797,338.11956762908216,222.59694834825635,97.13308437100056
2026-03-01 22:34:58.646077,354.86426292503535,1471.570649950293,2768.2689582348453,1174.2106227222926,3275.177131206513,341.64011596118945,219.66488270966974,96.61568187968271
2026-03-02 22:34:58.646077,351.31548870371404,1459.0603725075703,2769.008505447622,1193.5112454664857,3029.2697203245684,344.5802639313204,225.97670709501108,95.86422080422719
2026-03-03 22:34:58.646077,352.60966661827524,1477.9654157799691,2768.4837754413397,1258.4160198169648,3237.163282337084,358.1464034664159,225.90821414927927,95.27863651386242
2026-03-04 22:34:58.646077,354.2302913581715,1447.1462770517064,2775.34135717506,1249.1107180875138,3101.89137698224,354.1411347118395,220.98688297286023,95.12795923978388
2026-03-05 22:34:58.646077,350.50546375234904,1443.7489713566902,2770.811098252161,1256.3290268818755,2948.465742298053,360.1973455699419,218.5770103476627,94.68838190338127
2026-03-06 22:34:58.646077,360.38502724939116,1447.9443797332235,2752.014070698274,1264.5386246068538,3038.6213123598436,360.7110720806802,222.66301041883048,92.82368377811008
2026-03-07 22:34:58.646077,363.0185386065578,1463.5659282929275,2734.229710093575,1314.7867512135776,3260.7219599921195,362.5992722690169,225.38576454915471,93.52720399757048
2026-03-08 22:34:58.646077,356.60416349540833,1485.1276170498186,2733.4284734902567,1312.0488546531365,3395.807751134243,372.72029968178487,224.24610003743723,92.53325015991686
2026-03-09 22:34:58.646077,360.1874305840588,1452.4654402606416,2715.8768634262024,1321.594716142296,3452.9159791834027,376.2764403165787,222.48125249498938,92.76388638420057
2026-03-10 22:34:58.646077,354.9934467736273,1408.6267166926198,2692.916434692179,1342.0760149372068,3514.1797906862275,380.0728172770064,220.60825418465183,94.69716246412025
2026-03-11 22:34:58.646077,359.25559360875684,1445.3264241834693,2696.6250188472422,1348.7397284506033,3603.8000439988473,387.56220233826593,216.17556722571288,93.83600106000198
2026-03-12 22:34:58.646077,365.5709238648104,1455.6551318483716,2688.643746024329,1334.0912815676359,3685.4904705524136,385.17127331420323,223.90130697013907,91.47106403344263
2026-03-13 22:34:58.646077,361.14377414979316,1434.5921940531366,2737.437026512739,1340.964853136235,3716.2117709085646,379.5070316128909,222.35839179650085,91.21860003491167
2026-03-14 22:34:58.646077,366.43476227323976,1479.8149004676575,2650.6284152994413,1377.3597036365036,3727.4571508029026,372.52161058069004,228.3570625224078,92.23200186091033
2026-03-15 22:34:58.646077,368.77690843818795,1483.9783488665457,2685.611627067368,1342.4258913332158,3720.085009022416,359.4854333992169,236.04560576018665,94.04744812151624
2026-03-16 22:34:58.646077,373.39801588517014,1519.7213678015792,2726.0381988055324,1347.2911674340382,3635.5686295902137,372.9344047753494,241.27704669652596,92.90049284935743
2026-03-17 22:34:58.646077,384.0965765323656,1522.533414063889,2658.485110930514,1324.1136900316617,3604.5926675903147,365.6779401434147,239.03422047023474,93.37121892500802
2026-03-18 22:34:58.646077,382.75960481849563,1586.045832242834,2647.8186010428485,1364.0703641783105,3421.159616753683,364.367875071674,241.20514407765657,92.94609000161947
2026-03-19 22:34:58.646077,378.5086603933561,1642.5198757054088,2636.281286492899,1312.536232389563,3410.724433994503,362.69810849200485,241.12499080250961,92.85690975787287
